PSA_ID,Domain,Sub_Category,English,Kiswahili,Ekegusii,Source,Date,Metadata,Somali,Dholuo
AGRI_671,Agriculture,Agribusiness & Market Access,"Market accessibility for farm produce and trade, translate into boosting arable land with manure and good farming practices.","Upatikanaji wa soko kwa ajili ya bidhaa za kilimo na biashara, kutafsiri katika kuongeza ardhi ya kulima kwa manyoya na mazoea mazuri ya kilimo.",Goikera echiro yerigesa riabaremi na obonchoreria oboikeranu bwerigesa riabo nekonye korenda riroba riabo ritenenke as obotobu na oboremi obuya. kogenderera,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.651; promoted_from=EKEGUSIICORPUS_3809; qa_tool_somali=nllb; qa_roundtrip_somali=0.655; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.388,"Helitaanka suuqa ee alaabada beeraha iyo ganacsiga, waxay u tarjumaysaa xoojinta dhul beeraha ah oo leh bacriminta iyo dhaqanka beeraha wanaagsan.","Bedo mayot mar tiyo gi yiende mag puodho e timo ohala, tiende ni, medo lowo ma ji nyalo puodho gi yiende mag puodho kod timbe mabeyo mag pur."
AGRI_672,Agriculture,Agribusiness & Market Access,Market accessibility shall avail food to all at good market price in Africa. Low harvest and food rations shouldn't be a big issue in maintaining consumption.,Upatikanaji wa soko utapata chakula kwa wote kwa bei nzuri ya soko barani Afrika. Mavuno ya chini na mgao wa chakula haupaswi kuwa suala kubwa katika kudumisha matumizi.,Goikera echiro erio goikerania ogotoka kwendagera as bonsi na ase rigori rigiya aiga orgongo rwa'Afrika. Ogokeana kwerigesa nebirengo bibwenerate endagera engiya ekorenda omobere yarorekanire buna ring'ana riomochando omonene…..,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.82; promoted_from=EKEGUSIICORPUS_3810; qa_tool_somali=azure; qa_roundtrip_somali=0.517; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.339,Helitaanka suuqa ayaa u oggolaan doona cunto dhammaan qiimo wanaagsan oo suuq ah gudaha Afrika. Dalagga hoose iyo raashinka cuntada ma noqon karo dhibaato weyn oo lagu ilaalinayo cunista.,"Ka ji duto nyalo yudo chiemo e pinje mag Afrika, to nyaka gibed gi chiemo ma nigi nengo maber e pinje mag Afrika."
AGRI_673,Agriculture,Crop Production,"Scientific knowledge aims at disease and pest control that hinder crop production ,like cowpeas in Songo Kenya. 6 July 2025. More news latest updates . UK-CGIAR news. Exploring...","Ujuzi wa kisayansi unalenga kuzuia magonjwa na wadudu ambao huzuia uzalishaji wa mazao, kama vile mchuzi wa ng'ombe huko Songo Kenya. 6 Julai 2025. Habari zaidi sasisho la hivi karibuni. Habari za Uingereza-CGIAR.",Chisemi chiegesayansi chirengete goseria gose kobwata amakonde nebichuni bigosaria endagera mogondo ase okobukania ebimeri mogondo buna chimbisi aaria songo ya Kenya. 6 July 2025. More News. Latest Updates. UK-CGIAR News. Exploring the …,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.758; promoted_from=EKEGUSIICORPUS_3811; qa_tool_somali=azure; qa_roundtrip_somali=0.742; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.426,"Aqoonta sayniska waxay ujeedadeedu tahay xakamaynta cudurrada iyo cayayaanka ee carqaladeeya wax-soo-saarka dalagga, sida lo'da Songo Kenya. 6 Luulyo 2025. Warar dheeraad ah, wararkii ugu dambeeyay. Wararka UK-CGIAR. Sahaminaya...",Rieko mar sayans dwaro ni mondo otiek tuoche kod tuoche makelo hinyruok e pidho cham kaka mag ng'ombe e piny Kenya.
AGRI_674,Agriculture,Crop Production,Technological awareness among many should be thought as important as rightful vessel by practicing mixed farming thereby introducing shades in crop fields.,Ufahamu wa kiteknolojia kati ya wengi unapaswa kuzingatiwa kuwa muhimu kama chombo sahihi kwa kufanya kilimo mchanganyiko na hivyo kuanzisha vivuli katika mashamba ya mazao.,Amasomo yobamanyi bwegetekinorochi ase abange nobwenerete korengererigwa buna ekebekerero kiaboronge goikerania oboremi bwokoburukania ebimeri nemete yokorenta ekiriri as ebimeri mogondo.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.769; promoted_from=EKEGUSIICORPUS_3812; qa_tool_somali=azure; qa_roundtrip_somali=0.655; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.396,"Aqoonsiga tiknoolajiyada ee dad badan waa in loo arkaa inay muhiim tahay sida sax ah oo lagu dhaqmo beeralayda isku dhafan, taasoo keentay in la keeno hoosyo beeraha dalagga.",Bedo gi ng'eyo mar teknoloji e kind ji mang'eny onego onenre kaka gima duong' ahinya kaka yien mowinjore kuom timo pur moting'o piche mag piche.
AGRI_675,Agriculture,Crop Production,"Good yields have been noticed with mixing maize and desmodium for introducing shades, the push-pull approach.","Tokeo nzuri limeonekana kwa kuchanganya mahindi na desmodium kwa ajili ya kuanzisha vivuli, mbinu push-pull.",201. Rigesa rigiya ndianyorekanete koburania ebituma nekemeria gia deimidiam as engencho yogosegeta koburukania ebimeri biendagera amo nebimeri binde amo nemete gokoreta ekiriri as ebimeri.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.701; promoted_from=EKEGUSIICORPUS_3813; qa_tool_somali=azure; qa_roundtrip_somali=0.573; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.414,"Wax-soo-saarka wanaagsan ayaa la arkay marka la isku daro galley iyo desmodium si loo soo bandhigo shades, habka push-pull.",Osekonyore gi choko cham gi desmodium e loso rangi ma ne nyalo miyo ng'ato ogol cham.
AGRI_676,Agriculture,Crop Production,25% of online farmers are women in Northern Sahara . IBAD has offered to support such online initiatives.,25% ya wakulima wa mtandaoni ni wanawake katika Sahara Kaskazini. IBAD imejitolea kusaidia mipango kama hiyo ya mtandaoni.,Abanto emerongo ebere na batano as emia eyemo bagokora oboremi bwembeo Afrika ya sugusu yeroro ya sahara nabang'ina. IBAD yerure gokonya obokong'u obo goetera obkoreri bwembeo,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.92; promoted_from=EKEGUSIICORPUS_3814; qa_tool_somali=azure; qa_roundtrip_somali=0.906; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.494,25% beeraleyda online-ka ah waa haween ku nool Waqooyiga Sahara. IBAD waxay soo bandhigtay inay taageerto mashaariicda internetka ee noocan ah.,25% mar jopur ma tiyo gi intanet gin mon e Northern Sahara. IBAD osechiwore mar siro chenrogo.
AGRI_677,Agriculture,Crop Production,"The ""push-pull"" approach can be changed by weather patterns and control fall army worms infestation, Spodoptera frugiperda ( J E Smith ) in maize within E. Africa, crop protection, 2018. CAB..","Njia ya ""kusukuma-kuvuta"" inaweza kubadilishwa na mifumo ya hali ya hewa na kudhibiti uvamizi wa minyoo ya jeshi la kuanguka, Spodoptera frugiperda ( J E Smith ) katika mahindi ndani ya E. Afrika, ulinzi wa mazao, 2018. CAB..","Oboremi amo nebimeri binde buna edesimodiam ngotanga ere amakonde buna chingeti gocha mogondo echio agosaria ebomeri, Spodoptera frugiperda (J E Smith), in maize in. East Africa. Crop Protection, 2018. CAB ...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.856; promoted_from=EKEGUSIICORPUS_3817; qa_tool_somali=nllb; qa_roundtrip_somali=0.743; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.434,"Habka ""dhigista-dhigista"" waxaa lagu beddeli karaa qaab-dhismeedka cimilada iyo xakamaynta cayayaanka ciidanka dayrta, Spodoptera frugiperda (J E Smith) ee hadhuudhka ku yaal Bariga Afrika, ilaalinta dalagyada, 2018. CAB..","Yo ma ji tiyogo e ywayo kod ywayo kod timo lokruok e yo ma piny chalo, inyalo lok kokalo kuom kit yamo kod geng'o chwanyruok mar chwanyruok mar jolweny mag piny, Spodoptera frugiperda (J E Smith) e cham mar cham e Afrika ma Ugwe, ritruok mar cham, 2018."
AGRI_678,Agriculture,Crop Production,Detailed research done in Northern Nigeria with AATF and partners has borne great perspective among maize farmers .,Utafiti mwingi uliofanywa Kaskazini mwa Nigeria na AATF na washirika wake umekuwa na mtazamo mzuri sana miongoni mwa wakulima wa mahindi .,"Obokongoria bwabeene bwakoretwe aria Irianyi ya Nigeria na AATF, na abamwabo mbwaorokerertie ng'a ogotareng'ana gati yomonto omosacha na okungu ase engencho yobogambi na ekemira igoro yoboremi bwabobuna nomochando omonene as oboremi bwebituma.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.716; promoted_from=EKEGUSIICORPUS_3818; qa_tool_somali=nllb; qa_roundtrip_somali=0.746; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.457,Cilmi baaris faahfaahsan oo lagu sameeyay Waqooyiga Nigeria iyadoo lala kaashanayo AATF iyo la-hawlgalayaal ayaa u keenay aragti weyn beeraleyda hadhuudhka .,Nonro matut mosetim e Northern Nigeria gi AATF kod jowetene osemiyo jopur mag cham obedo gi paro maber .
AGRI_679,Agriculture,Crop Production,"A new machine that drys sweet potatoes using solar energy, has motivated farmers in their production. Learn more how it works and it's benefit.","Mashine mpya ambayo hukausha viazi vitamu kwa kutumia nishati ya jua, imewatia moyo wakulima katika uzalishaji wao. Jifunze zaidi jinsi inavyofanya kazi na ni faida.",Emasini enyia ekogendigwa nechinguru chierisase ase okwomia amarabwoni yaire abarami omyo bwokogesa nagokinia oboremi nerigesa erio bagese okonyora okuya. Egera mono igoro buna emasini eye egokora emeremo nobuya bwaye.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.89; promoted_from=EKEGUSIICORPUS_3819; qa_tool_somali=azure; qa_roundtrip_somali=0.869; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.331,"Mashiin cusub oo qalajiya baradhada macaan iyadoo la adeegsanayo tamarta qoraxda, ayaa dhiirrigeliyay beeraleyda wax soo saarkooda. Baro wax badan sida ay u shaqeyso iyo faa'iidadiisa.","Masini manyien ma tiyo gi teko mar chieng' e loso kit olemo mag kit olemo ma nigi suya mamit, osemiyo jopur bedo gi chuny mar timo kamano."
AGRI_680,Agriculture,Livestock,Recent survey shows that farming transgenic Pod Borer Provenant (PBR) Cowpe don't interfere with environment or livestock.,Utafiti wa hivi majuzi unaonyesha kuwa kilimo cha transgenic Pod Borer Provenant (PBR) Cowpe hakiingiliani na mazingira au mifugo.,"Obokongoria bwa bwango iga bwaorokirie ng'a korema ekemeri kia transgenic Pod Borer Provenant (PBR), Cowpe mbori gosaria ebire bitoonchokanaine buna emete gose ching'iti.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.795; promoted_from=EKEGUSIICORPUS_3820; qa_tool_somali=nllb; qa_roundtrip_somali=0.823; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.715,Sahankii ugu dambeeyay ayaa muujinaya in beeraha taranka ah ee Pod Borer Provenant (PBR) Cowpe aysan faragelin deegaanka ama xoolaha.,Nonro moro ma nyocha otim nyiso ni kodhi mag Pod Borer Provenant (PBR) ok donjre gi alwora kata jamni.
AGRI_681,Agriculture,Agribusiness & Market Access,Government plans on subsidised farm inputs..market surveys need to be done..,Mipango ya serikali juu ya pembejeo za shamba zinazofadhiliwa.. Uchunguzi wa soko unahitaji kufanywa..,Omoroberio bweserekari gokeeria abaremi rigori riebinto bioboremi nechiro yerigesa rioboremi bwbo noganeirie goikeranigwa echiro yoboremi ase enchera ya……,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.889; promoted_from=EKEGUSIICORPUS_3822; qa_tool_somali=azure; qa_roundtrip_somali=0.74; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.34,Qorshayaasha dowladda ee ku saabsan gelinta beeraleyda la taageero.. Sahannada suuqa waa in la sameeyaa..,Dwarore ni otim chenro mag sirkal kuom gik ma ji nyalo chamo e puothe mag puothe.
AGRI_682,Agriculture,Crop Production,"In fast changing world, science and technology are best catalysts especially in farming, it's said.","Katika ulimwengu unaobadilika haraka, sayansi na teknolojia ni vichocheo bora hasa katika kilimo, kinasemekana.","Ense naogoonchoreria kwa bwngo bwngo, sayansi na tekinorochia nabio ebokoreri biengencho biamagenderero na oboremi buna, â€ atebete.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.768; promoted_from=EKEGUSIICORPUS_3823; qa_tool_somali=nllb; qa_roundtrip_somali=0.759; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.595,"Dunida si deg deg ah isbedelaysa, sayniska iyo tikniyoolajiyadu waa kuwa ugu wanaagsan ee kicinta gaar ahaan beeraha, sida la sheegay.","E piny ma sani lokore mapiyo, josayans gi teknoloji e gik makonyo ahinya e tij pur."
AGRI_683,Agriculture,Crop Production,"Progressive agriculture in kenya has transformed barren land, and increased yields among small scale farmers.","Kilimo kinachoendelea nchini kenya kimebadilisha ardhi tasa, na kuongeza mavuno miongoni mwa wakulima wadogo.",a Museo. Kwegera oboremi bwokwegendereria aiga Kenya bwaonchoire emegondo emenene yarenge emegomba koirania obotoby na kogesa obioremi nerigesa riebirengo bia igoro.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.921; promoted_from=EKEGUSIICORPUS_3824; qa_tool_somali=azure; qa_roundtrip_somali=0.695; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.6,"Beeraha horumarsan ee Kenya ayaa beddelay dhul qallaan, waxayna kordhisay wax-soo-saarka beeraleyda yaryar.","Tij pur mosetim Kenya oseloko lowo ma onge yien, kendo osemiyo jopur matindo yudo nyak mang'eny."
AGRI_684,Agriculture,Crop Production,AATF ( African Agricultural Technology Foundation) is a non profit making organisation with sensitization programs among small scale farmers in desert Africa.,AATF (African Agricultural Technology Foundation) ni shirika lisilo la faida na mipango ya ufahamu kati ya wakulima wadogo katika jangwa la Afrika.,AATF (African Agricultural Technology Foundation aiga Afrika nekemo kiebiombe getari korosia obaita aiga Afrika kegendereretie koereria chisemi as abaremi bemegondo emeke aiga Afrika yensemo enyomo,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.835; promoted_from=EKEGUSIICORPUS_3825; qa_tool_somali=nllb; qa_roundtrip_somali=0.835; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.717,AATF (African Agricultural Technology Foundation) waa urur aan faa'iido doon ahayn oo leh barnaamijyo wacyi galineed oo ka dhexeeya beeraleyda yaryar ee cidlada Afrika.,AATF (African Agricultural Technology Foundation) en riwruok ma ok ti gi ohala ma nigi chenro mar konyo jopur matindo e thim mar Afrika.
AGRI_685,Agriculture,Crop Production,AATF trust that the technological awareness shall transform farming in Africa as demonstrated in other parts of the world.,AATF huamini kwamba ufahamu wa kitekinolojia utabadili ukulima katika Afrika kama ionyeshwavyo katika sehemu nyinginezo za ulimwengu.,"AATF mbre nokwegena ng'a chisemi chia tekinorochia nchibe ensemo yobokoreri ase okorenta oboonchoreria as oboremi, aiga Afrika buna yabeire egokorekana ase chinse chinde chiense.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.777; promoted_from=EKEGUSIICORPUS_3826; qa_tool_somali=nllb; qa_roundtrip_somali=0.82; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.702,AATF waxay aaminsan tahay in wacyiga tiknoolajiyadeed uu beddeli doono beeraha Afrika sida lagu muujiyey qaybaha kale ee adduunka.,AATF oyie ni dongruok mar teknoloji biro loko ngima mar pur e Afrika mana kaka osenyisore e pinje mamoko e piny.
AGRI_686,Agriculture,Training,"AATF is seeking to increase their knowledge through initiating farmers training institute, with a bid of expanding knowledge inside and outside.","AATF inatafuta kuongeza maarifa yao kupitia kuanzisha taasisi ya mafunzo ya wakulima, kwa zabuni ya kupanua maarifa ndani na nje.",AATF nkorigia bare omomanyi kogesa bori bwabo buna bagochakia esukuru ya obosemia bwa bono igoro yoboremi erio kogareyia chisemi echio ime na isiko.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.796; promoted_from=EKEGUSIICORPUS_3827; qa_tool_somali=nllb; qa_roundtrip_somali=0.725; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.51,"AATF waxay doonaysaa inay kordhiso aqoontooda iyada oo la bilaabayayo machadka tababarka beeraleyda, iyadoo la doonayo in aqoontooda la ballaariyo gudaha iyo dibaddaba.","AATF dwaro medo ng'eyo margi kuom chako riwruok mar tiego jopur, ka gitemo medo ng'eyo margi e ot ka ot."
AGRI_687,Agriculture,Food Security,"AATF are encouraged to begin effective trainings especially on indigenous foods in Africa, more so drought resistance crops or wet lands as a major part of their service.","AATF wanahimizwa kuanza mafunzo ya ufanisi hasa juu ya vyakula asili katika Afrika, zaidi sana mazao sugu ukame au ardhi mvua kama sehemu kubwa ya huduma zao.",AATF mbasegetetwe korigereria igor yogochaka amasomo igoro yoboremi obikeranu / obonuke borengete chindagera chia aiga nka Afrika kobua mono chiria chikonyara koremereria omopgaso omonene gose embura enyinge buna ensemo enene yobokoreri.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.85; promoted_from=EKEGUSIICORPUS_3828; qa_tool_somali=azure; qa_roundtrip_somali=0.778; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.353,"AATF waxaa lagu dhiirrigeliyaa inay bilaabaan tababaro waxtar leh gaar ahaan ku saabsan cuntooyinka asaliga ah ee Afrika, gaar ahaan dalagyada adkeysiga abaaraha ama dhul qoyan, taasoo qayb weyn ka ah adeeggooda.","Ojiwo AATF mondo ochak tiegruok e yo maber ahinya e wi chiemo ma wuok e pinje mag Afrika, to moloyo e wi cham ma ok nyal tho kata lowo motwo."
AGRI_688,Agriculture,Crop Production,"AATF shall have appreciate their knowledge and the available one, in building on the existing knowledge in science, technology and other skills to dèvelop agriculture in Africa","AATF lazima kuwa na thamani ya maarifa yao na moja inapatikana, katika kujenga juu ya maarifa yaliyopo katika sayansi, teknolojia na ujuzi mwingine ili kuendeleza kilimo katika Afrika","AATF nigo baraetere obomanyi bwabo na bori boreo as obokoreri kogendereria na gokinia obomanyi igoro yegesayansi, tekinorochia na okomanya konde erio gokinia oboremi aiga Afrika.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.86; promoted_from=EKEGUSIICORPUS_3829; qa_tool_somali=nllb; qa_roundtrip_somali=0.787; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.625,"AATF waxay u baahan tahay inay qiimeeyaan aqoontooda iyo aqoontooda la heli karo, iyadoo la dhisayo aqoonta hadda jirta ee cilmiga, tikniyoolajiyadda iyo xirfadaha kale si loo horumariyo beeraha Afrika","AATF onego ong'e gik ma ging'eyo kod gik ma ging'eyo, ka gitiyo gi rieko ma gin-go e weche mag sayans, teknoloji kod lony mamoko mondo gilos weche mag pur e Afrika"
AGRI_689,Agriculture,Crop Production,In summary. Most strategies on agricultural markets are ongoing especially to reduce costs of production and various taxes.,Kwa muhtasari. Mikakati mingi kwenye masoko ya kilimo inaendelea haswa kupunguza gharama za uzalishaji na ushuru anuwai.,Ase Obweng'e. Ebirengererio ebinge bia biechiro yoboremi bwa bwense ebirengererio ebinge as echiro yoboremi bwense nagendererete ayio arengete ogokeyia rigori rioboremi gose echogo ao ao.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.846; promoted_from=EKEGUSIICORPUS_3830; qa_tool_somali=nllb; qa_roundtrip_somali=0.83; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.645,"Marka la soo koobo, istaraatiijiyadaha badankood ee suuqyada beeraha ayaa socda gaar ahaan si loo yareeyo kharashka wax soo saarka iyo canshuuraha kala duwan.","Kuom ranyisi, thoth yore mag timo ohala e yore mag pur dhi nyime, to moloyo, mondo okony e dwoko chien nengo mag ohala kod osuru mopogore opogore."
AGRI_690,Agriculture,Crop Production,ACAT 2025 calls for investments and partnership in increasing farming awareness in science and technology like one way of supportive African continent. A. Malawian farmers are inclusive..,ACAT 2025 inatoa wito wa uwekezaji na ushirikiano katika kuongeza ufahamu wa kilimo katika sayansi na teknolojia kama njia moja ya kuunga mkono bara la Afrika. A. Wakulima wa Malawi ni jumuishi..,"ACAT 2025 nogo agosaba ng'a ogosirana na okobwaterana as oboremi gokinia chisemi chobosansi na tekinorochia buna enchera eyemo gokonya gosegeta orogongo rwa, Afrika. Â· Omoremi omalawi ngosanga are ...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.887; promoted_from=EKEGUSIICORPUS_3831; qa_tool_somali=azure; qa_roundtrip_somali=0.739; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.531,ACAT 2025 waxay ku baaqaysaa maalgelin iyo iskaashi kor loogu qaadayo wacyiga beeraha ee cilmiga iyo tiknoolajiyada sida hal hab oo taageero qaaradda Afrika ah. J. Beeraleyda Malawian-ka waa mid la mid ah..,ACAT 2025 dwaro ni ji otim ohala kod riwruok mar oganda e medo ng'eyo mar jopur e weche mag sayans kod teknoloji kaka yo achiel mar konyo piny Afrika.
AGRI_691,Agriculture,Crop Production,ACAT is good forum for technological sensitization in agriculture to enable organised conversation and building consensus about new technology that's a game changer.,ACAT ni jukwaa zuri la uhamasishaji wa kiteknolojia katika kilimo ili kuwezesha mazungumzo yaliyopangwa na kujenga makubaliano juu ya teknolojia mpya ambayo ni mabadiliko ya mchezo.,CAT nomoroberio obeene bwokoererania chisemi chia tekinorochia gochia ase abarami ogendereretie chinkwana chia oboamo na ogwancheran amo buna enchera eyemo yokoreta ogoochoreia okoronge as oboremi.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.764; promoted_from=EKEGUSIICORPUS_3832; qa_tool_somali=azure; qa_roundtrip_somali=0.764; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.543,ACAT waa madal wanaagsan oo loogu talagalay dareensiinta tiknoolajiyada ee beeraha si loo suurtageliyo wada hadal abaabulan iyo dhisidda is-afgarad ku saabsan tiknoolajiyada cusub taasoo beddelaysa ciyaarta.,ACAT en chenro maber mar timo dongruok e weche mag teknoloji e weche mag pur mondo omi ji obed gi mbaka mochanore maber kendo gibed gi winjruok maber e wi teknoloji manyien ma loko ngima ji.
AGRI_692,Agriculture,Livestock,"Receive realtime weather forecast for your area, to plan on your dairy farming, planting, pesticide application, or proper harvesting.","Pokea utabiri wa hali ya hewa wa wakati halisi kwa eneo lako, ili kupanga ufugaji wako wa maziwa, upandaji, utumiaji wa dawa za wadudu, au uvunaji sahihi.","Konyora ogokurerwa kwa bwango ase omorakera gose etoigo nekonye ase okweroberia ase oboremi igor yogosimeka, gosiarera eriogo na nomoroberio bwokogesa ase obikeranu.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.927; promoted_from=EKEGUSIICORPUS_3833; qa_tool_somali=azure; qa_roundtrip_somali=0.795; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.554,"Hel saadaasha cimilada waqtiga-dhabta ah ee deegaankaaga, si aad u qorsheyso beerta caanaha, beerista, isticmaalka sunta cayayaanka, ama goosashada saxda ah.","Ne ni in gi weche ma nyiso kaka kor lwasi biro chalo e alworau, kaka ibiro chwoyo chak, pidho, tiyo gi yedhe mamero, kata kaka ibiro keyo maber."
AGRI_693,Agriculture,Livestock,Get early warning signs about floods from KMD to assist the farmer in planning about agriculture and livestock farming.,Pata ishara za onyo mapema kuhusu mafuriko kutoka kwa KMD kusaidia mkulima katika kupanga kuhusu kilimo na kilimo cha mifugo.,Goikera ogokurerwa gose okomanyigwa se obwango nekiengencho mono kowa KMD gokonya omoremi kobanga igor yoboremi na korenda oboremi bwaye bwetugo,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.934; promoted_from=EKEGUSIICORPUS_3834; qa_tool_somali=nllb; qa_roundtrip_somali=0.72; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.617,Soo hel calaamadaha digniinta hore ee fatahaadaha ka imanaya KMD si aad uga caawiso beeraleyda qorsheynta beeraha iyo xoolaha.,Yudo siem e kinde mokayo kuom pi mar KMD mondo okony japur e chano yore mag pur kod mag pidho jamni.
AGRI_694,Agriculture,Crop Production,To create awareness to farmers in agriculture and it can increase revenue streams from thrir produce in markets in Kenya.,Ili kujenga uelewa kwa wakulima katika kilimo na inaweza kuongeza mito ya mapato kutoka kwa mazao ya kuhifadhi katika masoko nchini Kenya.,Goikera obomanyi bwoboremi as abaremi bemenaboigo akworokia buna oboremi bogokinia ebitoki na buna echiro eng'ani aiga Kenya.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.901; promoted_from=EKEGUSIICORPUS_3835; qa_tool_somali=nllb; qa_roundtrip_somali=0.667; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.48,Si loo abuuro wacyiga beeraleyda beeraha iyo in ay kordhiso dakhliga ka soo baxa wax soo saarka kale ee suuqa Kenya.,Mondo omi jopur ong'e weche mag pur kendo mano nyalo miyo pesa ma giyudo kuom gik ma giloso e piny Kenya omedre.
