PSA_ID,Domain,Sub_Category,English,Kiswahili,Ekegusii,Source,Date,Metadata,Somali,Dholuo
AGRI_633,Agriculture,Livestock,Early reporting prevents outbreaks. Contact veterinary officers or the Toll-Free Animal Disease Hotline 0800721313.,Kuripoti mapema huzuia milipuko. Wasiliana na maafisa wa mifugo au Nambari ya Simu ya Bure ya Magonjwa ya Wanyama 0800721313.,Korwa eripoti bwango igoro yamarwaire gochia ase abanyagitari nigo egotanga oborwaire kwambokerana/koranda. Manyia omonyagitari bwetugo rangeria esimi eye yamorero 0800721313 otari goakana kende.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.912; promoted_from=EKEGUSIICORPUS_2474; qa_tool_somali=azure; qa_roundtrip_somali=0.753; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.34,Warbixinta hore waxay ka hortagtaa faafitaanka cudurrada. La xiriir saraakiisha xoolaha ama khadka tooska ah ee bilaashka ah ee Animal Disease Hotline 0800721313.,Weche ma ok ochuno nyalo geng'o ni tuoche kik chakore.
AGRI_634,Agriculture,Livestock,"Internal parasites reduce productivity. Deworm regularly, rotate grazing, and test fecal samples.","Vimelea vya ndani hupunguza tija. Punguza minyoo mara kwa mara, zungusha malisho, na ujaribu sampuli za kinyesi.","Ebianda nigo bikei amabere. Kae etugo yao eriogo riebianda, onchoreria ase okorisia etugo yao korwa aa gochia aaria, na pima esike yetugo yao komanya gose nere nebianda.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.778; promoted_from=EKEGUSIICORPUS_2477; qa_tool_somali=azure; qa_roundtrip_somali=0.657; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.361,"Cayayaanka gudaha ayaa yareeya wax-soosaarka. Si joogto ah u nadiifi cayayaanka, wareeji daaqashada, oo tijaabi muunadaha saxarada.","Peko ma gin-go e dendgi miyo gibedo gi nyak matin, kendo gikonyoga ji mondo kik gibed gi midekre."
AGRI_635,Agriculture,Livestock,Misuse of veterinary drugs creates resistance. Buy from licensed sources and follow prescriptions.,Matumizi mabaya ya dawa za mifugo huleta upinzani. Nunua kutoka kwa vyanzo vilivyoidhinishwa na ufuate maagizo.,Koa etugo amriogo otabirie nabanyagitari betugo nigo egosaria obonyamasi bwetugo gose amariogo atari gokora egasi buya ase etugo. Gora amariogo korwa amonyagitari omoronge eriogo ribwate amalezo buya.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.821; promoted_from=EKEGUSIICORPUS_2479; qa_tool_somali=azure; qa_roundtrip_somali=0.753; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.321,Isticmaalka xun ee daawooyinka xoolaha ayaa abuura iska caabin. Ka iibso ilo ruqsad leh oo raac daroogooyinka.,Tiyo marach gi yedhe mamero chando ji miyo ng'ato bedo gi chuny mar kwedo yedhe mamero.
AGRI_636,Agriculture,Livestock,Community policing reduces livestock theft. Share intelligence and support police investigations.,Polisi wa jamii hupunguza wizi wa mifugo. Shiriki ujasusi na usaidie uchunguzi wa polisi.,Oborendi bwebinyoro nogo bogokeania oboibi bwetugo. Karwe amanagana obotuki na bwatisia porisi kobeka oborendi.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=1.0; promoted_from=EKEGUSIICORPUS_2484; qa_tool_somali=azure; qa_roundtrip_somali=0.697; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.37,Booliska bulshada ayaa yareeya xatooyada xoolaha. La wadaag sirdoonka oo taageer baaritaanka booliska.,"Tij rito oganda dhano miyo kwan mar jamni medore, kendo konyo e miyo weche mag sirkal otim nonro."
AGRI_637,Agriculture,Livestock,Large birds prey on young livestock. Use scare devices and provide sheltered pens.,"Ndege wakubwa huwinda wanyama wadogo, hutumia vifaa vya kuogopesha, na hutoa viota vya kuogopesha.",Ebibaki na makotu nigo akira ebichichu buna endagera yabo. Gitera etugoyao buya na rosia ebinto binga buna omonto obogoretie enyimbo gochia igoro na koyeka aroro kogosa ebinto ebio bitgete koira etugo.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=nllb; qa_roundtrip=0.72; promoted_from=EKEGUSIICORPUS_2490; qa_tool_somali=nllb; qa_roundtrip_somali=0.671; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.578,"Shimbiraha waaweyn waxay u hanjabaan xoolaha yaryar, waxay isticmaalaan qalab cabsi gelinaya oo waxay bixiyaan qolooyin la ilaaliyo.","Winy madongo ohero chamo jamni matindo, gitiyo gi gige luoro kendo gimiyo ji kar dak."
AGRI_638,Agriculture,Livestock,Dry season fires threaten grazing areas. Create firebreaks and report arson incidents.,Moto wa msimu wa kiangazi unatishia maeneo ya malisho. Unda vizuizi vya moto na uripoti matukio ya uchomaji moto.,"Omorero chingaki chieguragura nigo okorenta obokongu ase oborisia bwetugo. Onye omogondo bwendagera gose rinani ore omonene, yobarore gati gati na koyatiga atri namete gose obonyansi gotanga omorere gotamboka gochia asande na manyia abarai onye nomonto bwogetie obomorero eyio makusudi.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.877; promoted_from=EKEGUSIICORPUS_2495; qa_tool_somali=azure; qa_roundtrip_somali=0.84; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.273,Dabka xilliga qalalan ayaa halis gelinaya goobaha daaqsinka. Samee joojinta dabka oo soo sheeg dhacdooyinka dabka.,"Mapiyo bang' ka mach osechakore e kinde ma piny ok yiengni, nitie kuonde ma mach ne nyalo chako ka liel kendo nitie kuonde ma ne nyalo wang'o mach."
AGRI_639,Agriculture,Livestock,Lightning kills grazing animals. Install lightning rods and avoid tying animals to isolated trees.,Umeme huua wanyama wanaomalisha. Sakinisha vijiti vya umeme na uepuke kuwafunga wanyama kwenye miti iliyotengwa.,Enkoba nigo egoita etugo ere getii korisia. Beka ebinto biria bikobwata enkoba na tiga gosiba etugo ase omote ore oymo.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.901; promoted_from=EKEGUSIICORPUS_2498; qa_tool_somali=azure; qa_roundtrip_somali=0.656; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.464,Hillaac ayaa dilaa xayawaanka daaqaya. Ku rakib biraha korontada oo ka fogow in xayawaanka lagu xiro geedo gooni ah.,Ket tong' mag mil polo kendo kik iriwgi gi yiende ma ni mabor.
AGRI_640,Agriculture,Crop Production,"We advise Kenyans not to share photos of their ID, NHIF or voters card on Facebook job groups. These details are being harvested for fraud","Tunawashauri Wakenya wasishiriki picha za vitambulisho vyao, NHIF au kadi ya wapiga kura kwenye vikundi vya kazi vya Facebook. Maelezo haya yanavunwa kwa ulaghai","Nigo togosemia abanto ba Kenya tibasanga chipicha chibibande chiabana babo, chiria chia nyagitari (NHIF ) gose chikadi chiogoaka chikura ase okorigia emeremo goetera Facebook. Amangana aya yabana bao nigo agotumika gokora obosaria.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.781; promoted_from=EKEGUSIICORPUS_2538; qa_tool_somali=nllb; qa_roundtrip_somali=0.675; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.555,"Waxaan kula talineynaa dadka Kenya inaysan sawirada aqoonsiga, NHIF ama kaarka codbixiyeyaasha ku wadaagin kooxaha shaqada ee Facebook.","Wachiwo ne jo Kenya rieko mar weyo keto picha mag ID, NHIF kata kad mar joma oyiero e grup mag tich e Facebook."
AGRI_641,Agriculture,Agribusiness & Market Access,"""The Ministry of Agriculture has disowned individuals collecting registration fees for 'subsidized fertilisers. All legitimate lists are displayed at ward offices.""","""Wizara ya Kilimo imewakataa watu binafsi wanaokusanya ada ya usajili kwa 'mbolea za ruzuku. Orodha zote halali zinaonyeshwa katika ofisi za kata.""","""Eminisitiri yoboremi yangire abanto abanto bagosangereria chibesa chiokwerika ase okonyora obwoyo bweserikari. Amariko akworokia emeroberio eyio nkonantigwa are ase kera Ewodi Yomokansera oino.""",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.905; promoted_from=EKEGUSIICORPUS_2544; qa_tool_somali=azure; qa_roundtrip_somali=0.775; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.352,"""Wasaaradda Beeraha waxay ka fogeysay dadka ururinaya khidmadaha diiwaangelinta ee 'bacriminta la taageeray'. Dhammaan liisaska saxda ah waxaa lagu soo bandhigaa xafiisyada ward-ka.""","""Minister mar Tij Lemo osedagi jogo ma chulo osuru mag kwayo mondo giyud 'ng'ato ka ng'ato kuom gik ma ne omiye mich mar chamo yien."
AGRI_642,Agriculture,Sustainable Farming,"If you have farms, clearly label fertilizers and pesticides.","Ikiwa una mashamba, weka wazi mbolea na dawa za wadudu.","Onye kobwate omogondo bwoboremi, orokereria buya obwoyo mborobi, n amariogo boigo.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.867; promoted_from=EKEGUSIICORPUS_2649; qa_tool_somali=azure; qa_roundtrip_somali=0.869; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.558,"Haddii aad leedahay beero, si cad u calaamadee bacriminta iyo sunta cayayaanka.","Kapo ni in gi puothe, ket tong' maler e wi yien kod yedhe mamero."
AGRI_643,Agriculture,Livestock,Security operations intensified in Kitale and North Rift to combat cattle rustling with specialized units deployed.,Operesheni za usalama ziliongezeka huko Kitale na North Rift ili kupambana na wizi wa ng'ombe na vitengo maalum vilivyopelekwa.,Emeroberio yoborendi aaria Kitale na North Rift bangangane gokora aboibi bwechiombe ase okobwaterana nebitengo bieserikari bia beene biatomirwe aroro.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.707; promoted_from=EKEGUSIICORPUS_2842; qa_tool_somali=azure; qa_roundtrip_somali=0.881; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.539,"Hawlgallada amniga ayaa xoogaystay Kitale iyo North Rift si loola dagaallamo tuugada lo'da, iyadoo cutubyo khaas ah la geeyay.",Ne omedo tiyo gi yore mag rito dhok e Kitale kod North Rift mondo giked gi ywaruok ma ne nitie e kind dhok.
AGRI_644,Agriculture,Livestock,"Government issued updates on North Rift anti-banditry operations, including arrests and livestock recovery, urging public cooperation.","Serikali ilitoa taarifa kuhusu operesheni za kupambana na ujambazi wa North Rift, ikiwa ni pamoja na kukamatwa na kurejesha mifugo, ikihimiza ushirikiano wa umma.","Eserikari yamanyetie abanto ba North Rift igoro yemeroberio yaye gotanga oboibi bwechiombe, abaibi babwatirwe nechiombe chianyorirwe na koiranigwa, na gosaba nga okobwaterana kobeo.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.809; promoted_from=EKEGUSIICORPUS_2870; qa_tool_somali=azure; qa_roundtrip_somali=0.723; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.676,"Dowladdu waxay soo saartay warbixinno ku saabsan hawlgallada ka dhanka ah burcad-badeedka ee North Rift, oo ay ku jiraan xiritaanka iyo soo celinta xoolaha, iyadoo ku boorinaysa iskaashiga dadweynaha.","Sirkal ne ogolo weche manyien e wi tij lweny ma ne itimo e North Rift, moriwo nyaka twech kod choko jamni, kendo ne ojiwo ji mondo oti kanyachiel."
AGRI_645,Agriculture,Livestock,Government reaffirmed its commitment to combating cattle rustling through intensified patrols in the North Rift.,Serikali ilithibitisha dhamira yake ya kupambana na wizi wa ng'ombe kupitia doria zilizoimarishwa katika Ufa wa Kaskazini.,Eserikari yaenekirie okwerwa kwaye gokora oboibi bwechiombe goetra obomongeria bwaye ase chipara nechinchera ase abaibi bagoetia chiombe chioboibi aaria ensemo ya North Rift.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.919; promoted_from=EKEGUSIICORPUS_2879; qa_tool_somali=azure; qa_roundtrip_somali=0.743; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.593,Dowladdu waxay mar kale xaqiijisay ballanqaadkeeda la dagaalanka xatooyada lo'da iyada oo sii xoojisay kormeerka North Rift.,Sirkal nojiwo kendo chiwruokne mar kedo gi kwalo jamni kokalo kuom rito kuonde ma ji timoe nonro e North Rift.
AGRI_646,Agriculture,Crop Production,KEPHIS boosts seed security at borders to prevent threats.,KEPHIS inaimarisha usalama wa mbegu kwenye mipaka ili kuzuia vitisho.,Ekeombe gia Kenya gesugurigete nechimbego chiogosimeka mogondo (KEPHIS) bagesire oborendi bwechimbego aaria chimbebe erio gotange okogoswa.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.909; promoted_from=EKEGUSIICORPUS_3151; qa_tool_somali=nllb; qa_roundtrip_somali=0.794; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.404,KEPHIS waxay xoojineysaa amniga miraha xuduudka si looga hortago hanjabaadaha.,KEPHIS jiwo rito kodhi e tong' mondo kik gikethgi.
AGRI_647,Agriculture,Crop Production,KEPHIS increases border surveillance to curb biosecurity risks.,KEPHIS huongeza ufuatiliaji wa mpaka ili kupunguza hatari za usalama wa viumbe.,Ekeombe keria gekorosia chimbusuro chiogosimeka na gochibaga (KEPHIS) kiagesire obomongeria ase chimbebe gotanga ogosoigwa gwechimbego chiapandia na gotanga amarwaire ase oboremi.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.938; promoted_from=EKEGUSIICORPUS_3160; qa_tool_somali=azure; qa_roundtrip_somali=0.844; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.361,KEPHIS waxay kordhisay kormeerka xuduudaha si loo xakameeyo khataraha amniga noolaha.,KEPHIS medo rito tong' mondo oketh nengo mag ritruok mag ngima.
AGRI_648,Agriculture,Livestock,Report biosecurity threats such as seed or livestock smuggling to KEPHIS or local authorities,Ripoti vitisho vya usalama wa viumbe hai kama vile magendo ya mbegu au mifugo kwa KEPHIS au mamlaka za mitaa,Manyia abagambi otari konyorwa igoro obokengeka bwogosoi chimbego chikorenta amairwaire ase oboremi bwaito gose amasingira buna chimbego chia pandia gose oboibi bwechiombe gochia ekeombe keria ekenene gia Kenya getenerete oborosia na obabagi bwechimbego (Kenya Plant Health Health Inspectorate Services (KEPHIS( gose abambi bebinyoro.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=azure; qa_roundtrip=0.918; promoted_from=EKEGUSIICORPUS_3200; qa_tool_somali=azure; qa_roundtrip_somali=0.888; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.269,U sheeg hanjabaadaha amniga noolaha sida tahriibinta abuurka ama xoolaha KEPHIS ama hay'adaha maxalliga ah,Nyis KEPHIS kata sirkal mar alwora gik ma nyalo miyo ngima ji obed matek kaka kodhi kata le ma ok nyal geng'o
AGRI_649,Agriculture,Crop Production,Expose forced labor in agriculture through undercover investigations.,Kufunua kazi ya kulazimishwa katika kilimo kupitia uchunguzi wa siri.,Asioria ogokorigwa emeremo otancheti ase oboremi goetera obotuki bwansense.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Security; qa_tool=nllb; qa_roundtrip=0.901; promoted_from=EKEGUSIICORPUS_3295; qa_tool_somali=nllb; qa_roundtrip_somali=0.925; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.327,Soo bandhig shaqada qasabka ah ee beeraha iyada oo loo marayo baaritaano qarsoodi ah.,Ket tich marfuk e tij pur kokalo kuom nonro ma ok otim e dhok.
AGRI_650,Agriculture,Crop Production,"750 million into project Thiba Dam site assets handed over to Kirinyaga County Government as Waiguru promises to convert it into hospital Waiguru backs President Ruto's Broad Based Government, urges residents to resist divisive leaders Sagana Industrial City to support farmers, create 150,000 jobs, Waiguru says as Ruto pledges to inject Ksh.","Milioni 750 katika mali ya eneo la Bwawa la Thiba iliyokabidhiwa kwa Serikali ya Kaunti ya Kirinyaga huku Waiguru akiahidi kuibadilisha kuwa hospitali Waiguru anaunga mkono Serikali Mpana ya Rais Ruto, awataka wakazi kupinga viongozi wenye mgawanyiko Sagana Industrial City kusaidia wakulima, kuunda ajira 150,000, Waiguru anasema huku Ruto akiahidi kuingiza Ksh.","Chimirioni 750 chiabekirwe ase omoroberio mwamache o'Thiba Dam nebinto biaye bionsi biarwetwe gochia eserikari yekaonti ya Kirinyaga buna Waiguru arire aira koyeonchoreria koba enyagitari Waiguru nigo agisira eserikari yobaomo, agosaba abanainch kwanga siasa embe, na abarai bomochie omonene bwechifakitori o'Sagana gokonya abaremi, barosie amabaga emeremo 150,000, Waiguru nigo atebire ayio ekiagera Ruto otebire korwa chisiringi.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Governance; qa_tool=azure; qa_roundtrip=0.693; promoted_from=EKEGUSIICORPUS_3367; qa_tool_somali=azure; qa_roundtrip_somali=0.255; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.22,"750 milyan oo ku jira mashruuca Thiba Dam, hantida ayaa loo wareejiyay Dowladda Gobolka Kirinyaga iyadoo Waiguru ballanqaaday inay isbitaal u beddeli doonto Waiguru waxay taageertaa Dowladda Ballaaran ee Madaxweyne Ruto, waxayna ku boorinaysaa dadka deegaanka inay iska caabiyaan hoggaamiyeyaasha kala qaybsanaanta ah Magaalada Warshadaha Sagana si ay u taageeraan beeraleyda, u abuuraan 150,000 shaqo, ayuu yiri Waiguru iyadoo Ruto ballanqaadayo inuu gelin doono Ksh.","Mwandu mar milion 750 e chenro mar Thiba Dam ne ochiw ne sirkal mar County ma Kirinyaga ka Waiguru singore mar loko dalano obed osiptal Waiguru riwo lwedo sirkal mar President Ruto, jiwo jogweng'no mondo gikwed jotend Sagana Industrial City mondo gijiw jopur, kendo gichuo tije 150,000, Waiguru wacho ka Ruto singore mar chulo Ksh."
AGRI_651,Agriculture,Crop Production,The Ministry of Agriculture has issued a directive requiring residents to submit comments on.,Wizara ya Kilimo imetoa agizo linalowataka wakaazi kuwasilisha maoni kuhusu.,Ewizara yoboremi yachikire okorwegwa bwebirengererio ase,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Governance; qa_tool=azure; qa_roundtrip=0.921; promoted_from=EKEGUSIICORPUS_3464; qa_tool_somali=azure; qa_roundtrip_somali=0.824; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.337,Wasaaradda Beeraha ayaa soo saartay amar ku qasbaya dadka deegaanka inay faallooyin ka gudbiyaan.,"Oganda mar Jo - Afrika ma tiyo gi weche mag siasa e piny mangima, osekawo okang ' mar loso chenro mar tiyo gi weche mag siasa e piny mangima."
AGRI_652,Agriculture,Crop Production,EACC appeals to farmers to support for community development.,EACC inatoa wito kwa wakulima kusaidia maendeleo ya jamii.,Ekeombe ekenene giokoringori chiumbu chingiya na obokurumi giasegetire amagenderero ase ebinyoro,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Governance; qa_tool=azure; qa_roundtrip=0.867; promoted_from=EKEGUSIICORPUS_3468; qa_tool_somali=nllb; qa_roundtrip_somali=0.857; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.556,EACC waxay ka codsaneysaa beeraleyda inay taageeraan horumarinta bulshada.,EACC jiwo jopur mondo oriw lwedo dongruok mar oganda.
AGRI_653,Agriculture,Crop Production,DCI calls upon farmers to attend for community development.,DCI inatoa wito kwa wakulima kuhudhuria maendeleo ya jamii.,Orosagia rwa obotukia yaboririe  abaremi gosanga amagenderero yebinyoro,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Governance; qa_tool=azure; qa_roundtrip=0.9; promoted_from=EKEGUSIICORPUS_3484; qa_tool_somali=azure; qa_roundtrip_somali=0.636; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.514,DCI waxay ku baaqaysaa beeraleyda inay ka qayb galaan horumarinta bulshada.,DCI jiwo jopur mondo odhi e dongruok mar oganda.
AGRI_654,Agriculture,Crop Production,Public Service Commission warns farmers about during this period and urges them to attend.,Tume ya Utumishi wa Umma inawaonya wakulima kuhusu kipindi hiki na kuwahimiza wahudhurie.,Ekeombe kiobokoreri giesekari  yakureire abaremi gosanga amo ase ebiro binga buna ebiga,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Governance; qa_tool=nllb; qa_roundtrip=0.912; promoted_from=EKEGUSIICORPUS_3490; qa_tool_somali=nllb; qa_roundtrip_somali=0.84; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.825,Guddiga Adeegga Dadweynaha wuxuu uga digay beeraleyda muddadan wuxuuna ku booriyay inay ka qayb galaan.,Commission of Public Service chiwo siem ne jopur e kindeno kendo ojiwogi mondo gichop e chokruogno.
AGRI_655,Agriculture,Livestock,Livestock PS urges administrators to inform residents of govt projects,Livestock PS inawahimiza wasimamizi kuwafahamisha wakazi wa miradi ya serikali,omoriki obotambe ase ewizara yobotugi obaboririe abagambi komanyia abanto bonsi amagenderero yeserekari.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Governance; qa_tool=azure; qa_roundtrip=0.871; promoted_from=EKEGUSIICORPUS_3569; qa_tool_somali=azure; qa_roundtrip_somali=0.76; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.471,PS Xoolaha waxay ku boorinaysaa maamulayaasha inay dadka deegaanka u sheegaan mashaariicda dowladda,PS mar jamni jiwo jotelo mondo ong'e chenro mag sirkal
AGRI_656,Agriculture,Crop Production,Kenya Marine and Fisheries Research Institute (KMFRI) CEO Dr. James Mwaluma urges residents of the coastal region to plant mangroves and seagrass to boost Blue Carbon generation.,Mkurugenzi Mtendaji wa Taasisi ya Utafiti wa Bahari na Uvuvi ya Kenya (KMFRI) Dk. James Mwaluma anawataka wakazi wa eneo la pwani kupanda mikoko na nyasi za baharini ili kuongeza uzalishaji wa Blue Carbon.,omonene bwekeombe kiobotuki nobotugi bwenchinsu nabiria bigotoka ase amache ime Omonyagitari James Mwalumaosabire abamenyi baroche mbarabare gosimeke emete yechimoti namakendo erio gokonya ase okorenta embeo engiya.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Governance; qa_tool=azure; qa_roundtrip=0.801; promoted_from=EKEGUSIICORPUS_3586; qa_tool_somali=nllb; qa_roundtrip_somali=0.837; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.648,Maamulaha Machadka Cilmi-baarista Badda iyo Kalluumaysiga Kenya (KMFRI) Dr. James Mwaluma wuxuu dadka deggan gobolka xeebta ku nool ku booriyay inay beeraan mangroves iyo cawska badda si kor loogu qaado soo saarista kaarboon buluug ah.,Jatend Kenya Marine and Fisheries Research Institute (KMFRI) Dr. James Mwaluma ojiwo jo modak e alwora mar nam mondo opidh yiende mangrove kod yiende mag nam mondo okony e loso Blue Carbon.
AGRI_657,Agriculture,Sustainable Farming,"Govt commissions boreholes in Habaswein, Wajir county. PS Ronoh urges residents to embrace irrigation farming","Serikali inaagiza visima huko Habaswein, kaunti ya Wajir. PS Ronoh anawahimiza wakazi kukumbatia kilimo cha umwagiliaji","Eserekari yachakirie bene ebisima ime ya Habaswein,ekaunti ya wajir. omoriki obotambe rono oboririe kobwata oboremi bwogosiarera ebimeri amache.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Governance; qa_tool=azure; qa_roundtrip=0.868; promoted_from=EKEGUSIICORPUS_3592; qa_tool_somali=nllb; qa_roundtrip_somali=0.625; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.449,"Dowladda ayaa ku soo jeedisay godadka Habaswein, degmada Wajir. PS Ronoh wuxuu dadka ku booriyay inay qaataan beeraha waraabka","Sirkal ochiko mondo olos bur e Habaswein, e county mar Wajir."
AGRI_658,Agriculture,Crop Production,MALINDI COHESION CALLS Residents urged to be wary of politicians sowing seeds of discord Local leaders want action taken against politicians propagating hate,WITO WA MSHIKAMANO WA MALI Wakazi wahimizwa kuwa waangalifu na wanasiasa wanaopanda mbegu za mifarakano Viongozi wa mitaa wanataka hatua zichukuliwe dhidi ya wanasiasa wanaoeneza chuki,okoraria kwobomo ime ya malindi. abamenyi basabirwe kobagikeria baria bakorenta amang'ana yogoatananeka aseigo abarai baborie  abanasiasa bonsi koimekerigwa egetambokero kierichiko bonsi abagosimeka ogoatanananeka.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Governance; qa_tool=azure; qa_roundtrip=0.728; promoted_from=EKEGUSIICORPUS_3604; qa_tool_somali=nllb; qa_roundtrip_somali=0.834; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.196,MALINDI CHOHESION CALLS Dadka deggan ayaa lagu booriyay inay ka digtoonaadaan siyaasiyiinta abuuraya abuurka khilaafka Madaxda deegaanka waxay rabaan in tallaabo la qaado siyaasiyiinta ku faafiya nacaybka,MALINDI WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE MAG WECHE
AGRI_659,Agriculture,Crop Production,"CS joined learners in planting fruit trees to symbolize Kenya's commitment to a greener future. She urged citizens to take part in the national green agenda, noting that  œby planting today, we secure tomorrow. ","CS alijiunga na wajifunzaji katika kupanda miti ya matunda ili kufananisha uwajibikaji wa Kenya kwa wakati ujao ulio mzuri zaidi. Aliwasihi wananchi kushiriki katika ajenda ya kitaifa ya kijani kibichi, wakitaja kwamba œby wakipanda leo, sisi tuna hakika kesho.",omowasiri nabwateranete amo nabaorokigwq ase ogosimeka emete yamatunda buna enchera eyemo yokoenekia amanani kobao. naboigo kobaboria abamenyi koenekia ng'a korenda bare amanani ase enchera yogosimeka emete.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Governance; qa_tool=opus; qa_roundtrip=0.327; promoted_from=EKEGUSIICORPUS_3631; qa_tool_somali=azure; qa_roundtrip_somali=0.758; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.555,"CS waxay ku biirtay ardayda beerista geedo miro si ay u astaan u noqoto go'aanka Kenya ee mustaqbalka cagaaran. Waxay muwaadiniinta ku dhiirrigelisay inay ka qayb qaataan ajandaha cagaaran ee qaranka, iyadoo xustay in beerista maanta, aan xaqiijino berri. ",CS noriwore gi jopuonjre e pidho yiende mag olemo mondo ginyisgo chiwruok mar Kenya ne kinde mabiro ma biro bedo maber.
